macro_topic,macro_topic_name,corporate_subgroup,corporate_final_merge_group_id,corporate_topic_label,corporate_topic_summary,year,series_role,source,year_frequency,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,year_document_count,annual_source_macro_document_count,annual_document_prevalence,n_contributing_external_topics,contributing_external_group_count,contributing_external_groups_json,series_unique_document_count,series_topic_size_count,corporate_topic_size_count,corporate_group_size_count,corporate_unique_document_count,corporate_topic_id
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2002,media_aggregate,media,0,3105,0.0,0,20,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2003,media_aggregate,media,0,3105,0.0,0,19,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2004,media_aggregate,media,0,3105,0.0,0,16,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2005,media_aggregate,media,0,3105,0.0,0,32,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2006,media_aggregate,media,0,3105,0.0,0,38,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2007,media_aggregate,media,0,3105,0.0,0,43,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2008,media_aggregate,media,0,3105,0.0,0,41,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2009,media_aggregate,media,0,3105,0.0,0,42,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2010,media_aggregate,media,0,3105,0.0,0,56,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2011,media_aggregate,media,0,3105,0.0,0,117,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2012,media_aggregate,media,0,3105,0.0,0,121,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2013,media_aggregate,media,0,3105,0.0,0,169,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2014,media_aggregate,media,0,3105,0.0,0,271,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2015,media_aggregate,media,0,3105,0.0,0,131,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2016,media_aggregate,media,0,3105,0.0,0,93,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2017,media_aggregate,media,0,3105,0.0,0,62,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2018,media_aggregate,media,0,3105,0.0,0,64,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2019,media_aggregate,media,0,3105,0.0,0,73,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2020,media_aggregate,media,0,3105,0.0,0,49,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2021,media_aggregate,media,0,3105,0.0,0,66,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
T2,Operational sustainability and circular production,corporate_T2,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle","The micro-topic tracks the evolution of reporting around the technical and financial aspects of mineral extraction, heavily focusing on the leaching process, recovery estimates, and associated asset valuation risks across nearly two decades.",2022,media_aggregate,media,0,3105,0.0,0,69,0.0,0,0,[],0,0,329,9,269,corporate_T2::corporate_T2_PG01
